-0.01581534263085288,0.0002922934139105527,0.0007595968239364736,-0.00024249341099248298,-0.0001494817581872889,-0.00012704362967521575,0.00030929685964781,-0.00026272731651424063
-0.015815342630854823,0.0002922926736607205,0.0007595812382609202,-0.00024248862529120847,-0.00014947318675007093,-0.00012703265849256344,0.0003092758325454574,-0.0002627002772442079
-0.015815342630852935,0.0002922936831633747,0.0007596007507950087,-0.00024249514568508174,-0.00014948394788318444,-0.0001270464134302087,0.000309304813005925,-0.00026273423011494244
-0.01581534263085284,0.000292245086465797,0.0007593891054807397,-0.00024218473221183554,-0.0001493760661488222,-0.0001268869303170623,0.00030796946433566774,-0.0002623653630408944
-0.015815342630853033,0.00029229400935903483,0.0007596063394587861,-0.00024249724925713646,-0.0001494870504103209,-0.00012705034334981928,0.00030931427230593744,-0.0002627439920892605
-0.015815342630853022,0.00029228636287202437,0.0007594230532794637,-0.00024244754604832436,-0.00014938907540938814,-0.0001269174924645078,0.00030909798445770886,-0.00026242691599878427
-0.015815342630852866,0.000292288415184405,0.0007595863753489977,-0.00024246159882873868,-0.0001494778400611791,-0.00012703431944486514,0.0003091553384982756,-0.0002627104264207687
-0.015815342630852727,0.0002921069157697379,0.0007617105859012044,-0.00024130547554740878,-0.00015073985523150562,-0.00012866329361625305,0.00030312147183746835,-0.0002677921142264939
-0.015815342630852918,0.00029226389643507566,0.0007594189934582961,-0.00024230439717665034,-0.00014938974472772848,-0.0001269106701480621,0.0003084563454692421,-0.0002624177999791897
-0.0158153426308529,0.00029229043550164783,0.0007595311577588016,-0.00024247411200909287,-0.00014944619369396898,-0.00012699663616304747,0.00030921231505556986,-0.0002626135770511847
-0.015815342630852745,0.00029228575135742266,0.0007593616111146373,-0.00024244333569753548,-0.00014936517265193034,-0.0001268662332040392,0.0003091023466804139,-0.00026233052883510403
-0.015815342630852967,0.00029228810729151983,0.0007594902884740847,-0.00024245903391237203,-0.00014942397152344685,-0.00012696695239499105,0.0003091432007726082,-0.00026254185372348235
-0.015815342630852918,0.0002922921081947058,0.000759573558417749,-0.00024248498429979125,-0.00014946888055128622,-0.00012702724650132807,0.00030925901288050145,-0.0002626867162113973
-0.015815342630853026,0.00029229399004542065,0.0007596060796735277,-0.0002424971254780181,-0.00014948689980078152,-0.0001270501756105418,0.0003093137169216699,-0.00026274353894181063
-0.015815342630852866,0.0002922859521627451,0.0007594084200542132,-0.00024244492834022118,-0.00014938675367188146,-0.00012690319279185652,0.0003091003658124529,-0.000262408520995374
-0.015815342630852904,0.0002922856496756067,0.0007594044271428402,-0.00024244297454525596,-0.00014938461446304015,-0.0001269002528091808,0.0003090914877479159,-0.00026240152734507277
-0.015815342630852918,0.0002922907093880645,0.0007595855271134294,-0.0002424761522695322,-0.00014947744321493726,-0.00012703376452029465,0.00030922031585959436,-0.00026270949350765127
-0.015815342630852887,0.00029228554293636686,0.0007594553768257364,-0.00024244255449304593,-0.0001494091524205307,-0.00012693885101272388,0.0003090785661216469,-0.0002624862589439489
-0.0158153426308529,0.00029228985257624576,0.0007595421923278049,-0.0002424704617316597,-0.00014945532543050345,-0.00012700165692246593,0.00030920029376479974,-0.0002626359908849407
-0.015815342630852925,0.00029227727598103953,0.0007593441606710584,-0.00024238913072156462,-0.0001493556403674278,-0.00012685303278161045,0.0003088602448882566,-0.00026229786282550016
-0.015815342630852887,0.00029222769452499843,0.0007596409225914917,-0.00024207458161339124,-0.00014950905837114552,-0.00012707000588680836,0.00030733488654600266,-0.00026279624613797375
-0.015815342630852908,0.00029219386311023503,0.0007596611175289085,-0.00024185865450175592,-0.00014951676297094568,-0.00012708667194491485,0.0003061826008051369,-0.0002628188160602868
-0.015815342630852897,0.00029228887102923087,0.0007595546417412599,-0.0002424642719224459,-0.00014945828716734708,-0.00012701361872274886,0.0003091631220196109,-0.0002626526727341136
-0.015815342630852873,0.0002922765227835922,0.0007595403960755226,-0.00024238542080442897,-0.00014945054655577522,-0.000127001597385136,0.00030879223749312457,-0.00026262395261408833
-0.015815342630852977,0.00029229351481270495,0.0007595959188283763,-0.0002424940323421873,-0.0001494814924915544,-0.00012704244549232788,0.0003092995751775851,-0.00026272569832235665
-0.01581534263085297,0.0002922862185385038,0.0007596061183852906,-0.00024244795186292856,-0.0001494868892302735,-0.00012704926638774927,0.00030910247642117195,-0.0002627413287874872
-0.015815342630852915,0.0002922947715451466,0.00075961692294782,-0.00024250213643583346,-0.00014949315529368817,-0.00012705725242822055,0.000309336145631639,-0.00026276244650184216
-0.0158153426308529,0.0002922825323309437,0.0007594382858733886,-0.00024242323860339948,-0.00014940075876687317,-0.00012692521754302175,0.00030899257990549267,-0.0002624564185892686
-0.015815342630852956,0.0002922866132164083,0.0007595804838189252,-0.00024245013453106853,-0.0001494748285593983,-0.00012702940888307396,0.00030910578267123734,-0.00026269968384667886
-0.015815342630852873,0.00029228973491037934,0.0007594866927293359,-0.00024246940565505332,-0.0001494233862457256,-0.00012696354142484323,0.00030919633685518033,-0.0002625379489251678
